Address,Chain-Token-Contract
0x41e93efa2917143b3122ca00be1b757bb838b6e8,"['ETH_Eigen (EIGEN)_0xec53bf9167f50cdeb3ae105f56099aaab9061f83', 'ETH_BUSD (BUSD)_0x4fabb145d64652a948d72533023f6e7a623c7c53', 'ETH_Weave6 (WX)_0x2817cecf94465a9f7becf43d9b7c8025e88a4213', 'ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'BSC_Radio Caca V2 (RACA)_0x12bb890508c125661e03b09ec06e404bc9289040', 'BSC_BNB Chain (BNB)_0x41e93efa2917143b3122ca00be1b757bb838b6e8', 'BSC_Atlantis Coin (ATC)_0x0fad86cc1b412b330494e350bf1dc1994ac55c9e', 'BSC_Venus ETH (VETH)_0xf508fcd89b8bd15579dc79a6827cb4686a3592c8', 'BSC_MultiVAC (MTV)_0x8aa688ab789d1848d131c65d98ceaa8875d97ef1', 'ARB_VKA (VKA)_0xafccb724e3aec1657fc9514e3e53a0e71e80622d', 'ARB_Ether (ETH)_0x41e93efa2917143b3122ca00be1b757bb838b6e8', 'FTM_Fantom (FTM)_0x41e93efa2917143b3122ca00be1b757bb838b6e8', 'FTM_Bitcoin (BTC)_0x321162cd933e2be498cd2267a90534a804051b11']"
0x41f546d659dee7a37186ffc86bc918e8dd1d3c51,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d']"
0x41f89c9f82a10f1db08bec51466c40a96b95f92c,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x422be10680b7e37af9c732a123b57ef5c1e18755,"['ETH_Ondo (ONDO)_0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3', 'ETH_Ethena (ENA)_0x57e114b691db790c35207b2e685d4a43181e6061', 'ETH_Aave Token (AAVE)_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9', 'ETH_LayerZero (ZRO)_0x6985884c4392d348587b19cb9eaaf157f13271cd', 'ETH_Pendle (PENDLE)_0x808507121b80c02388fad14726482e061b8da827', 'ETH_Matic Token (MATIC)_0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0', 'POL_Polygon (POL)_0x422be10680b7e37af9c732a123b57ef5c1e18755']"
0x4231347c9a926119d7cf8c745c613e2167891355,"['ETH_Compound (COMP)_0xc00e94cb662c3520282e6f5717214004a7f26888', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d']"
0x4231b2f83cb7c833db84cec0ceaaa9959f051374,"['OP_Ether (ETH)_0x4231b2f83cb7c833db84cec0ceaaa9959f051374', 'ZKSYNC_Bridged USDC (zkSync) (USDC.E)_0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4', 'ZKSYNC_Ether (ETH)_0x4231b2f83cb7c833db84cec0ceaaa9959f051374']"
0x425c338a1325e3a1578efa299e57d986eb474f81,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39']"
0x425c87e55724dc76e3d8f948aab75ec1d1cfc6ee,"['ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'ETH_Aave Token (AAVE)_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9', 'ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'ETH_SushiToken (SUSHI)_0x6b3595068778dd592e39a122f4f5a5cf09c90fe2', 'ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'ETH_Efinity Token (EFI)_0x656c00e1bcd96f256f224ad9112ff426ef053733', 'ETH_yearn.finance (YFI)_0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e', 'ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca', 'ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984', 'ETH_EnjinCoin (ENJ)_0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c', 'ETH_Matic Token (MATIC)_0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0', 'ETH_OriginToken (OGN)_0x8207c1ffc5b6804f6024322ccf34f29c3541ae26', 'ETH_chiliZ (CHZ)_0x3506424f91fd33084466f402d5d97f05f8e3b4af', 'ETH_Compound (COMP)_0xc00e94cb662c3520282e6f5717214004a7f26888', 'ETH_Pax Dollar (USDP)_0x8e870d67f660d95d5be530380d0ec0bd388289e1', 'ETH_Dai Stablecoin (DAI)_0x6b175474e89094c44da98b954eedeac495271d0f', 'ETH_Wrapped LUNC Token (LUNC)_0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9', 'ETH_Zeta (ZETA)_0xf091867ec603a6628ed83d274e835539d82e9cc8', 'ETH_Synthetix Network Token (SNX)_0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f', 'ETH_Curve DAO Token (CRV)_0xd533a949740bb3306d119cc777fa900ba034cd52', 'ETH_ApeCoin (APE)_0x4d224452801aced8b2f0aebe155379bb5d594381', 'ETH_SuperRare (RARE)_0xba5bde662c17e2adff1075610382b9b691296350', 'ETH_ZRX (ZRX)_0xe41d2489571d322189246dafa5ebde1f4699f498', 'ETH_EthLend (LEND)_0x80fb784b7ed66730e8b1dbd9820afd29931aab03', 'ETH_BAT (BAT)_0x0d8775f648430679a709e98d2b0cb6250d2887ef', 'ETH_UMA Voting Token v1 (UMA)_0x04fa0d235c4abf4bcf4787af4cf447de572ef828', 'ETH_Graph Token (GRT)_0xc944e90c64b2c07662a292be6244bdf05cda44a7', 'ETH_1INCH Token (1INCH)_0x111111111117dc0aa78b770fa6a738034120c302', 'ETH_MultiVAC (MTV)_0x6226e00bcac68b0fe55583b90a1d727c14fab77f']"
0x425e8918d282f354e8ab0da9ee86104e0840d9d8,['ETH_Renzo (REZ)_0x3b50805453023a91a8bf641e279401a0b23fa6f9']
0x425fce3ca21719c0c3c26edbef2b9308812a0c71,['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239']
0x4263c28f5762cf281a8364af97f34025769c802e,['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7']
0x42697cc8cb495aebd453d016950344867d51f27e,"['ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'BSC_Alchemy (ACH)_0xbc7d6b50616989655afd682fb42743507003056d']"
0x4272ce03c31cb93bb09c107baba28f870b8ad3a5,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023']"
0x427443dd6707cd1d252435955ec9417dfe526b80,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x427c4f29b2885727a22d673b9686dcb0b0bb22c8,"['ETH_StatusNetwork (SNT)_0x744d70fdbe2ba4cf95131626614a1763df805b9e', 'ETH_ZRX (ZRX)_0xe41d2489571d322189246dafa5ebde1f4699f498', 'ETH_district0x (DNT)_0x0abdace70d3790235af448c88547603b945604ea', 'ETH_FunFair (FUN)_0x419d0d8bdd9af5e606ae2232ed285aff190e711b', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x4280a58f8bb10b9440de94f42b4f592120820191,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x42903bb15d59f219a2c0ad93808ae36fa1a4f4ec,"['ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x4294b834db4fcb0c5390c9b6da7ae61b8237996f,"['ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca', 'ETH_Compound (COMP)_0xc00e94cb662c3520282e6f5717214004a7f26888', 'ETH_chiliZ (CHZ)_0x3506424f91fd33084466f402d5d97f05f8e3b4af']"
0x42a178633240601d3485e1f51d8b62ea58c9b5ae,"['ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'ETH_Ethena (ENA)_0x57e114b691db790c35207b2e685d4a43181e6061', 'ETH_FLOKI (FLOKI)_0xcf0c122c6b73ff809c693db761e7baebe62b6a2e', 'ETH_Mantle (MNT)_0x3c3a81e81dc49a522a592e7622a7e711c06bf354', 'ETH_SHIBA INU (SHIB)_0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce', 'ETH_Worldcoin (WLD)_0x163f8c2467924be0ae7b5347228cabf260318753', 'ETH_Pepe (PEPE)_0x6982508145454ce325ddbe47a25d4ec3d2311933', 'ETH_dYdX (DYDX)_0x92d6c1e31e14520e676a687f0a93788b716beff5', 'ETH_Spectral Token (SPEC)_0xadf7c35560035944e805d98ff17d58cde2449389', 'ETH_Milady (LADYS)_0x12970e6868f88f6557b76120662c1b3e50a646bf', 'ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'ETH_Wrapped BTC (WBTC)_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'ETH_Clearpool (CPOOL)_0x66761fa41377003622aee3c7675fc7b5c1c2fac5', 'ETH_Memecoin (MEME)_0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74', 'ETH_Synthetix Network Token (SNX)_0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f', 'ETH_JasmyCoin (JASMY)_0x7420b4b9a0110cdc71fb720908340c03f9bc03ec', 'ETH_Layer3 (L3)_0x88909d489678dd17aa6d9609f89b0419bf78fd9a', 'ETH_ether.fi governance token (ETHFI)_0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb', 'ETH_Fantom Token (FTM)_0x4e15361fd6b4bb609fa63c81a2be19d873717870', 'ETH_SSV Token (SSV)_0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54', 'ETH_Aethir Token (ATH)_0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b', 'ETH_Safe Token (SAFE)_0x5afe3855358e112b5647b952709e6165e1c1eeee', 'ETH_Pixelverse (PIXFI)_0xd795eb12034c2b77d787a22292c26fab5f5c70aa', 'ETH_Yield Guild Games Token (YGG)_0x25f8087ead173b73d6e8b84329989a8eea16cf73', 'ETH_ZigCoin (ZIG)_0xb2617246d0c6c0087f18703d576831899ca94f01', 'ETH_QuarkChain Token (QKC)_0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664', 'ETH_Gala (GALA)_0xd1d2eb1b1e90b638588728b4130137d262c87cae', 'ETH_Mog Coin (MOG)_0xaaee1a9723aadb7afa2810263653a34ba2c21c7a', 'ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca', 'ETH_Ondo (ONDO)_0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3', 'ETH_TokenFi (TOKEN)_0x4507cef57c46789ef8d1a19ea45f4216bae2b528', 'ETH_Fetch (FET)_0xaea46a60368a7bd060eec7df8cba43b7ef41ad85', 'ETH_Swell Governance Token (SWELL)_0x0a6e7ba5042b38349e437ec6db6214aec7b35676', 'ETH_Aave Token (AAVE)_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9', 'ETH_VERA (VRA)_0xf411903cbc70a74d22900a5de66a2dda66507255', 'ETH_Bounce Token (AUCTION)_0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096', 'ETH_Pendle (PENDLE)_0x808507121b80c02388fad14726482e061b8da827', 'ETH_PORTAL (PORTAL)_0x1bbe973bef3a977fc51cbed703e8ffdefe001fed', 'ETH_Inspect (INSP)_0x186ef81fd8e77eec8bffc3039e7ec41d5fc0b457', 'ETH_SKALE (SKL)_0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7', 'ETH_ConstitutionDAO (PEOPLE)_0x7a58c0be72be218b41c608b7fe7c5bb630736c71', 'ETH_Lido DAO Token (LDO)_0x5a98fcbea516cf06857215779fd812ca3bef1b32', 'ETH_Neiro (NEIRO)_0xee2a03aa6dacf51c18679c516ad5283d8e7c2637', 'ETH_Mass Vehicle Ledger Token (MVL)_0xa849eaae994fb86afa73382e9bd88c2b6b18dc71', 'ETH_Arkham (ARKM)_0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050', 'ETH_SPACE ID (ID)_0x2dff88a56767223a5529ea5960da7a3f5f766406', 'ETH_Banana (BANANA)_0x38e68a37e401f7271568cecaac63c6b1e19130b4', 'ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984', 'ETH_Alchemy (ACH)_0xed04915c23f00a313a544955524eb7dbd823143d', 'ETH_UMA Voting Token v1 (UMA)_0x04fa0d235c4abf4bcf4787af4cf447de572ef828', 'ETH_Aevo (AEVO)_0xb528edbef013aff855ac3c50b381f253af13b997', 'ETH_Celsius (CEL)_0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d', 'ETH_Cult DAO (CULT)_0xf0f9d895aca5c8678f706fb8216fa22957685a13', 'ETH_SIDUS (SIDUS)_0x549020a9cb845220d66d3e9c6d9f9ef61c981102', 'ETH_beoble (BBL)_0xd979c468a68062e7bdff4ba6df7842dfd3492e0f', 'ETH_Angola Coin (AGLA)_0x1f7e5118521b550bb1a9b435727c003eb033fc51', 'ETH_Shib2.0 (SHIB2.0)_0xdfef6416ea3e6ce587ed42aa7cb2e586362cbbfa', 'ETH_SOS (SOS)_0x3b484b82567a09e2588a13d54d032153f0c0aee0', 'ETH_VEGA (VEGA)_0xcb84d72e61e383767c4dfeb2d8ff7f4fb89abc6e', 'ETH_UNFI (UNFI)_0x441761326490cacf7af299725b6292597ee822c2', 'ETH_BarnBridge Governance Token (BOND)_0x0391d2021f89dc339f60fff84546ea23e337750f', 'ETH_YFII.finance (YFII)_0xa1d0e215a23d7030842fc67ce582a6afa3ccab83', 'ETH_Klaus (KLAUS)_0xb612bfc5ce2fb1337bd29f5af24ca85dbb181ce2', 'ETH_LivingTheDream (LTD)_0x1fdb29ad49330b07ae5a87483f598aa6b292039e', 'BSC_BNB Chain (BNB)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'ARB_Ether (ETH)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'OP_Ether (ETH)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'BASE_Law of  Attraction (LOA)_0x8d3419b9a18651f3926a205ee0b1acea1e7192de', 'BASE_AI INU (AIINU)_0x8853f0c059c27527d33d02378e5e4f6d5afb574a', 'BASE_Bento (BENTO)_0x9de16c805a3227b9b92e39a446f9d56cf59fe640', 'BASE_Ether (ETH)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'AVAX_NumberGoUpTech (TECH)_0x5ac04b69bde6f67c0bd5d6ba6fd5d816548b066a', 'AVAX_Avalanche (AVAX)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'SCROLL_Ether (ETH)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'ZKSYNC_Ether (ETH)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'LINEA_Ether (ETH)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'CRONOS_Cronos (CRO)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'MANTLE_Mantle (MNT)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'TAIKO_Ether (ETH)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'BLAST_Ether (ETH)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'OPBNB_BNB Chain (BNB)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'WEMIX_Wemix (WEMIX)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'POL_Polygon (POL)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'MOVR_Moonriver (MOVR)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'CELO_Celo (CELO)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae', 'XDC_Xdc (XDC)_0x42a178633240601d3485e1f51d8b62ea58c9b5ae']"
0x42acf32f554e43e0399edb646c8622eb931ee2b2,"['ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x42ae1d6a320e93f119d6f136912cfa12f0799b8a,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'ETH_ChainLink Token (LINK)_0x514910771af9ca656af840dff83e8264ecf986ca', 'ETH_SAITO (SAITO)_0xfa14fa6958401314851a17d6c5360ca29f74b57b', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'ETH_Wrapped SOL (Wormhole) (SOL)_0xd31a59c85ae9d8edefec411d448f90841571b89c', 'ETH_Ethena (ENA)_0x57e114b691db790c35207b2e685d4a43181e6061', 'ETH_Compound (COMP)_0xc00e94cb662c3520282e6f5717214004a7f26888', 'ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984', 'ETH_Synapse (SYN)_0x0f2d719407fdbeff09d87557abb7232601fd9f29', 'ETH_Maker (MKR)_0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2', 'ETH_Cronos Coin (CRO)_0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b', 'ETH_SHIBA INU (SHIB)_0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce', 'ETH_Graph Token (GRT)_0xc944e90c64b2c07662a292be6244bdf05cda44a7', 'ETH_SAND (SAND)_0x3845badade8e6dff049820680d1f14bd3903a5d0', 'ETH_Gemini dollar (GUSD)_0x056fd409e1d7a124bd7017459dfea2f387b6d5cd', 'ETH_Curve DAO Token (CRV)_0xd533a949740bb3306d119cc777fa900ba034cd52', 'ETH_Pax Dollar (USDP)_0x8e870d67f660d95d5be530380d0ec0bd388289e1', 'ETH_Banana (BANANA)_0x38e68a37e401f7271568cecaac63c6b1e19130b4', 'ETH_SSV Token (SSV)_0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54', 'ETH_Lido DAO Token (LDO)_0x5a98fcbea516cf06857215779fd812ca3bef1b32', 'ETH_FTT (FTX TOKEN)_0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9', 'ETH_Decentraland (MANA)_0x0f5d2fb29fb7d3cfee444a200298f468908cc942', 'ETH_Injective Token (INJ)_0xe28b3b32b6c345a34ff64674606124dd5aceca30', 'ETH_Centrifuge (CFG)_0xc221b7e65ffc80de234bbb6667abdd46593d34f0', 'ETH_Immutable X (IMX)_0xf57e7e7c23978c3caec3c3548e3d615c346e79ff', 'ETH_Ribbon (RBN)_0x6123b0049f904d730db3c36a31167d9d4121fa6b', 'ETH_MultiVAC (MTV)_0x6226e00bcac68b0fe55583b90a1d727c14fab77f', 'ETH_Frax Share (FXS)_0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0', 'ETH_TrueUSD (TUSD)_0x0000000000085d4780b73119b644ae5ecd22b376', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'ETH_BitTorrent (BTT)_0xc669928185dbce49d2230cc9b0979be6dc797957', 'AVAX_Avalanche (AVAX)_0x42ae1d6a320e93f119d6f136912cfa12f0799b8a', 'BASE_Virtual Protocol (VIRTUAL)_0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b', 'BASE_Ether (ETH)_0x42ae1d6a320e93f119d6f136912cfa12f0799b8a', 'BASE_Aerodrome (AERO)_0x940181a94a35a4569e4529a3cdfb74e38fd98631', 'BSC_AITECH (AITECH)_0x2d060ef4d6bf7f9e5edde373ab735513c0e4f944', 'BSC_BNB Chain (BNB)_0x42ae1d6a320e93f119d6f136912cfa12f0799b8a', 'BSC_Fishkoin (KOIN)_0x7f72ebb448387537c174a5d17e762c877db28fb6', 'ARB_Ether (ETH)_0x42ae1d6a320e93f119d6f136912cfa12f0799b8a', 'ARB_Tether USD (USDT)_0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9', 'ARB_Xai (XAI)_0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66', 'ARB_Arbitrum (ARB)_0x912ce59144191c1204e64559fe8253a0e49e6548', 'POL_Polygon (POL)_0x42ae1d6a320e93f119d6f136912cfa12f0799b8a', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26', 'POL_USD Coin (USDC)_0x3c499c542cef5e3811e1192ce70d8cc03d5c3359']"
0x42bd5bff9809086629964da3c2275882f05fefdc,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']
0x42c09c68d5edf5ddf89175bcb9d6847d3dfb6669,"['ETH_BAT (BAT)_0x0d8775f648430679a709e98d2b0cb6250d2887ef', 'ETH_SHIBA INU (SHIB)_0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce']"
0x42d00de5e8327dd6f3251b1cb61152a30af5d432,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']
0x42d351234ce60af3276949e60f2c764e665b3c06,['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7']
0x42d6b263d9e9f4116c411424fc9955783c763030,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39']"
0x42dc8b4ef903fc8a2d9235937016ba74176dfa85,"['ETH_Uniswap (UNI)_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984', 'ETH_GreenMetaverseToken (GMT)_0xe3c408bd53c31c085a1746af401a4042954ff740']"
0x42ddd014dc52bfbcc555325a40b516f4866a1dd3,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39']"
0x42e1738bd0cc07725d5b40213ffa38ef46a3daf8,['POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']
0x42e1ffbd49d5fd0927c6eeacfdc6a43f17607acc,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x42e4c24ccc20f37d3476920ae1b15e363dae1a46,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
0x42f26f5dfc2d1a32cd68350bccf28f1596c8f320,"['ETH_Tether USD (USDT)_0xdac17f958d2ee523a2206206994597c13d831ec7', 'ETH_USDC (USDC)_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48']"
0x42f6264de14293e235f839f43fed0d3d33505204,"['ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39']"
0x42fcf8c238b71f6a3e3a708c98b01306189c9766,"['ETH_Reputation (REP)_0x1985365e9f78359a9B6AD760e32412f4a445E862', 'ETH_OMG Network (OMG)_0xd26114cd6ee289accf82350c8d8487fedb8a0c07', 'ETH_Livepeer Token (LPT)_0x58b6a8a3302369daec383334672404ee733ab239', 'ETH_Streamr (old) (XDATA)_0x0cf0ee63788a0849fe5297f3407f701e122cc023', 'ETH_HEX (HEX)_0x2b591e99afe9f32eaa6214f7b7629768c40eeb39', 'POL_iNFTspaceToken (INS)_0xb988bd378a0754957d5d9471c96e0f8051645a26']"
